2, 2 - Dimethoxy Propane
cm^-1,Intensity
150.0,3164.846923828125
151.0,3076.927490234375
152.0,2994.724853515625
153.0,2918.085205078125
154.0,2844.309814453125
155.0,2769.18408203125
156.0,2689.5908203125
157.0,2605.9111328125
158.0,2522.253662109375
159.0,2444.211669921875
160.0,2375.582275390625
161.0,2316.262939453125
162.0,2262.67919921875
163.0,2210.354736328125
164.0,2156.809326171875
165.0,2102.7578125
166.0,2050.96044921875
167.0,2003.794677734375
168.0,1961.5802001953125
169.0,1922.7835693359373
170.0,1885.6083984375
171.0,1849.37744140625
172.0,1814.6702880859373
173.0,1782.4510498046875
174.0,1753.2210693359375
175.0,1726.8043212890625
176.0,1702.576904296875
177.0,1679.6822509765625
178.0,1657.1802978515625
179.0,1634.401123046875
180.0,1611.4775390625
181.0,1589.565673828125
182.0,1570.2960205078125
183.0,1554.710693359375
184.0,1542.508544921875
185.0,1532.224609375
186.0,1522.1646728515625
187.0,1511.318359375
188.0,1499.6583251953125
189.0,1487.8421630859375
190.0,1476.7576904296875
191.0,1467.2130126953125
192.0,1459.756591796875
193.0,1454.5155029296875
194.0,1451.0892333984375
195.0,1448.65087890625
196.0,1446.241455078125
197.0,1443.0628662109375
198.0,1438.60107421875
199.0,1432.654296875
200.0,1425.4537353515625
201.0,1417.8428955078125
202.0,1411.1927490234375
203.0,1406.8099365234375
204.0,1405.0626220703125
205.0,1404.9190673828125
206.0,1404.4036865234375
207.0,1401.8050537109375
208.0,1396.7955322265625
209.0,1390.6768798828125
210.0,1385.6048583984375
211.0,1383.327880859375
212.0,1384.208984375
213.0,1387.0015869140625
214.0,1389.48583984375
215.0,1389.6600341796875
216.0,1386.9105224609375
217.0,1382.419921875
218.0,1378.3924560546875
219.0,1376.5145263671875
220.0,1376.782470703125
221.0,1377.7340087890625
222.0,1377.9136962890625
223.0,1377.2750244140625
224.0,1377.159912109375
225.0,1378.8800048828125
226.0,1382.2705078125
227.0,1385.68701171875
228.0,1387.464599609375
229.0,1387.4527587890625
230.0,1387.1741943359375
231.0,1388.5465087890625
232.0,1392.4471435546875
233.0,1398.4111328125
234.0,1405.537109375
235.0,1413.51806640625
236.0,1422.783447265625
237.0,1433.7528076171875
238.0,1446.13037109375
239.0,1459.0428466796875
240.0,1471.9620361328125
241.0,1485.54931640625
242.0,1501.646240234375
243.0,1522.3270263671875
244.0,1548.71630859375
245.0,1580.4119873046875
246.0,1615.8917236328125
247.0,1653.562255859375
248.0,1692.666748046875
249.0,1733.4464111328125
250.0,1776.5135498046875
251.0,1821.9984130859373
252.0,1869.1219482421875
253.0,1916.4603271484373
254.0,1962.5919189453125
255.0,2006.5919189453125
256.0,2048.068359375
257.0,2086.849609375
258.0,2122.661865234375
259.0,2155.02880859375
260.0,2183.391845703125
261.0,2207.266357421875
262.0,2226.24755859375
263.0,2239.75390625
264.0,2246.60693359375
265.0,2244.7744140625
266.0,2231.68603515625
267.0,2205.250244140625
268.0,2165.095947265625
269.0,2113.213623046875
270.0,2053.4189453125
271.0,1989.9398193359373
272.0,1926.0765380859373
273.0,1863.7427978515625
274.0,1803.874755859375
275.0,1746.971923828125
276.0,1693.1724853515625
277.0,1641.9957275390625
278.0,1592.4183349609375
279.0,1543.635498046875
280.0,1496.045654296875
281.0,1451.4923095703125
282.0,1412.2982177734375
283.0,1379.64892578125
284.0,1352.574462890625
285.0,1328.39794921875
286.0,1304.36083984375
287.0,1279.2557373046875
288.0,1253.921630859375
289.0,1230.443115234375
290.0,1210.7757568359375
291.0,1195.718017578125
292.0,1184.6385498046875
293.0,1175.8201904296875
294.0,1167.1783447265625
295.0,1157.191650390625
296.0,1145.759765625
297.0,1134.4375
298.0,1125.5748291015625
299.0,1120.703857421875
300.0,1119.3248291015625
301.0,1119.18994140625
302.0,1118.002685546875
303.0,1115.1492919921875
304.0,1112.026611328125
305.0,1110.7410888671875
306.0,1112.4058837890625
307.0,1116.4410400390625
308.0,1121.2410888671875
309.0,1125.365966796875
310.0,1128.188232421875
311.0,1129.7139892578125
312.0,1130.086669921875
313.0,1129.379150390625
314.0,1127.7529296875
315.0,1125.627197265625
316.0,1123.5458984375
317.0,1121.814697265625
318.0,1120.2254638671875
319.0,1118.1142578125
320.0,1114.7310791015625
321.0,1109.6707763671875
322.0,1103.08935546875
323.0,1095.5650634765625
324.0,1087.712646484375
325.0,1079.8348388671875
326.0,1071.87646484375
327.0,1063.716552734375
328.0,1055.549560546875
329.0,1048.031494140625
330.0,1042.0361328125
331.0,1038.1590576171875
332.0,1036.278564453125
333.0,1035.447265625
334.0,1034.216796875
335.0,1031.26953125
336.0,1026.06103515625
337.0,1019.1369018554688
338.0,1011.9390869140624
339.0,1006.2388916015624
340.0,1003.5621337890624
341.0,1004.8942260742188
342.0,1010.6336669921876
343.0,1020.53369140625
344.0,1033.5380859375
345.0,1047.8031005859375
346.0,1061.3009033203125
347.0,1072.9508056640625
348.0,1083.6151123046875
349.0,1096.138916015625
350.0,1114.260009765625
351.0,1141.112548828125
352.0,1178.3450927734375
353.0,1226.31298828125
354.0,1284.8074951171875
355.0,1353.3485107421875
356.0,1430.5474853515625
357.0,1513.046142578125
358.0,1595.095703125
359.0,1669.4256591796875
360.0,1729.03662109375
361.0,1768.7850341796875
362.0,1785.9210205078125
363.0,1779.7581787109375
364.0,1751.360107421875
365.0,1703.7996826171875
366.0,1642.4923095703125
367.0,1574.5843505859375
368.0,1507.1011962890625
369.0,1444.9344482421875
370.0,1390.15234375
371.0,1343.01904296875
372.0,1303.564453125
373.0,1272.1812744140625
374.0,1249.0084228515625
375.0,1233.2406005859375
376.0,1223.481689453125
377.0,1218.869384765625
378.0,1219.6875
379.0,1226.7550048828125
380.0,1240.3385009765625
381.0,1259.9412841796875
382.0,1285.28759765625
383.0,1317.4229736328125
384.0,1358.6722412109375
385.0,1411.482421875
386.0,1477.4112548828125
387.0,1557.335693359375
388.0,1652.646240234375
389.0,1766.15576171875
390.0,1901.76611328125
391.0,2062.97900390625
